"project","scatteredVocabulary","confetti","homogeneous","intruder","snowFlakes","nearlyHomogeneous","fatBlob","tokens","classes","packages","maxDepth","maxChildren","maxChildrenRoot","maxDepthRoot","averageDepth","averageChildren","monoClasses","monoTokenClasses","multiTokenClasses","averageTokensPerMultiHierarchy","suspisciousTokens","hierarchies","multiTokenHierarchies","monoTokenMaxChildren","multiTokenMaxChildren"
"output","14.761904761904763","0.06944444444444445","70.95238095238095","0.9722222222222222","5.763888888888889","13.333333333333334","4.791666666666667","1440","4508","287","7","1503","LuceneTestCase","BasePlanetObject","4","75","21.45075421472937","20.141969831410826","58.4072759538598","4.571428571428571","115.69444444444446","210","29.04761904761905","159","1503"
